asin,url,title,primary_image,images,manufacturer,item_model_number,country_of_origin,uniq_id,price_clean,categories_clean,primary_category,depth_in,width_in,height_in,date_first_available_clean,scraped_at_clean,title_clean,brand_clean,color_clean,material_clean,style_clean,specifications_dict,product_type
B0BT6FF83T,https://www.amazon.com/dp/B0BT6FF83T,"Ilyapa 2-Tier Gold Metal Record Player Stand with 16 Slot Vinyl Record Holder - Honeycomb Design Turntable Shelf with Record Shelf, Vinyl Record Player Stand",https://m.media-amazon.com/images/I/4107MgspWhL._SS522_.jpg,"['https://m.media-amazon.com/images/I/4107MgspWhL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41utOCc7KEL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51Zn2VU--VL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41GQGoWuzkL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51OJbajH0QL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51W53Ek2lhL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41pnQ7PGq3L._SS522_.jpg']",Ilyapa,,,30ea9c2f-9b59-558a-bfb1-17655a8e2d9a,63.35,"['Electronics', 'Home Audio', 'Turntables & Accessories', 'Turntables']",Electronics,21.4,14.65,5.5,2023-11-13,2024-02-02 18:56:08,"Ilyapa 2-Tier Gold Metal Record Player Stand With 16 Slot Vinyl Record Holder - Honeycomb Design Turntable Shelf With Record Shelf, Vinyl Record Player Stand",Ilyapa,,,,"{'Package Dimensions': '21.4 x 14.65 x 5.5 inches', 'Item Weight': '7.13 pounds', 'Manufacturer': 'Ilyapa', 'ASIN': 'B0BT6FF83T', 'Customer Reviews': '4.4  4.4 out of 5 stars        138 ratings    4.4 out of 5 stars', 'Best Sellers Rank': '#116,516 in Electronics (See Top 100 in Electronics)  #952 in Audio & Video Turntables', 'Date First Available': 'November 13, 2023'}",Tables
B0C6SYFYZN,https://www.amazon.com/dp/B0C6SYFYZN,"GZsenwo (2 Pieces) 3-5/8"" Stainless Steel Replacement Recliner Sofa Mechanism Tension Spring - Long Neck Hook",https://m.media-amazon.com/images/I/41GvGSllzML._SS522_.jpg,"['https://m.media-amazon.com/images/I/41GvGSllzML._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51VFQH+x4sL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41s4kORJPQL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51ufIEljPsL._SS522_.jpg']",,,,62bad34b-9432-5be6-9993-9be69aae0d62,9.99,"['Home & Kitchen', 'Furniture', 'Replacement Parts', 'Recliner Parts']",Home & Kitchen,3.86,1.26,1.26,2023-06-01,2024-02-02 18:56:09,"Gzsenwo (2 Pieces) 3-5/8"" Stainless Steel Replacement Recliner Sofa Mechanism Tension Spring - Long Neck Hook",Gzsenwo,2Pcs,Stainless Steel,,"{'Brand': 'GZsenwo', 'Color': '2pcs', 'Seat Material Type': 'Stainless Steel', 'Pattern': 'Solid', 'Age Range (Description)': 'Adult', 'Surface Recommendation': 'Hard Floor', 'Form Factor': 'Recliner', 'Furniture Finish': 'Stainless Steel', 'Item Weight': '1.76 ounces', 'Product Dimensions': '3.86 x 1.26 x 1.26 inches', 'ASIN': 'B0C6SYFYZN', 'Customer Reviews': '4.0  4.0 out of 5 stars        2 ratings    4.0 out of 5 stars', 'Best Sellers Rank': '#1,448,872 in Home & Kitchen (See Top 100 in Home & Kitchen)  #767 in Recliner Replacement Parts', 'Date First Available': 'June 1, 2023'}",Other
B0BG6BJ3DL,https://www.amazon.com/dp/B0BG6BJ3DL,"HomePop by Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman with Removable Lid, Tan Woven",https://m.media-amazon.com/images/I/51x3kXXPgxL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51x3kXXPgxL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41PxAKBSgXL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41qdJ3RFc4L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/61JevsgslML._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51NWjMaxTEL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/61KYY3q3O3L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51TCrbxn6JL._SS522_.jpg']",HomePop,K6171-F2251-V,China,e0a9985c-7c38-53a4-ab2d-f12e40fcb401,,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Ottomans']",Home & Kitchen,19.0,19.0,18.0,,2024-02-02 18:56:10,"Homepop By Kinfine Fabric Upholstered Round Storage Ottoman - Velvet Button Tufted Ottoman With Removable Lid, Tan Woven",Homepop,Tan Woven,Engineered Wood,"Glam,Farmhouse,Traditional","{'Product Dimensions': '19""D x 19""W x 18""H', 'Color': 'Tan Woven', 'Brand': 'HomePop', 'Fabric Type': '100% Polyester', 'Base Material': 'Wood', 'Frame Material': 'Engineered Wood', 'Seat Height': '18 Inches', 'Product Care Instructions': 'Wipe with Dry Cloth', 'Maximum Weight Recommendation': '250 Pounds', 'Assembly Required': 'No', 'Size': 'Small', 'Style': 'Glam,Farmhouse,Traditional', 'Item Weight': '14.3 pounds', 'Manufacturer': 'HomePop', 'ASIN': 'B0BG6BJ3DL', 'Country of Origin': 'China', 'Item model number': 'K6171-F2251-V', 'Best Sellers Rank': '#5,100,652 in Home & Kitchen (See Top 100 in Home & Kitchen)  #6,662 in Ottomans'}",Storage
B0CKJ4YZC9,https://www.amazon.com/dp/B0CKJ4YZC9,"EFTILE HOME 2 Foot Stool Handmade Wooden 3 Legs Footrest for Living Room, Bedroom, Nursery, Patio,Hallway, Lounge, Decorative Furniture (16x14x14; Kiwi)",https://m.media-amazon.com/images/I/41-mDeiQw+L._SS522_.jpg,"['https://m.media-amazon.com/images/I/41-mDeiQw+L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51kUoOa7q-L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/412EaqhYCTL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41lnH+NSKmL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/417Jcn-ZXeL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51wM5uB7vdL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41ecBmADa4L._SS522_.jpg']",EFTILE HOME,,,7f534b37-e16d-5584-918b-5ca3dee77b60,109.99,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Ottomans']",Home & Kitchen,16.0,14.0,14.0,2023-10-05,2024-02-02 18:56:10,"Eftile Home 2 Foot Stool Handmade Wooden 3 Legs Footrest For Living Room, Bedroom, Nursery, Patio,Hallway, Lounge, Decorative Furniture (16X14X14; Kiwi)",Eftile Home,Kiwi,Wood,,"{'Product Dimensions': '16""D x 14""W x 14""H', 'Color': 'Kiwi', 'Brand': 'EFTILE HOME', 'Fabric Type': 'Cotton & Wood', 'Base Material': 'Wood', 'Frame Material': 'Wood', 'Seat Height': '16 Inches', 'Product Care Instructions': 'Spot Clean', 'Size': '16""x14""x14""(Set of 2)', 'Item Weight': '13.22 pounds', 'Manufacturer': 'EFTILE HOME', 'ASIN': 'B0CKJ4YZC9', 'Best Sellers Rank': '#859,674 in Home & Kitchen (See Top 100 in Home & Kitchen)  #1,255 in Ottomans', 'Date First Available': 'October 5, 2023'}",Seating
B0CKW44X29,https://www.amazon.com/dp/B0CKW44X29,"Soft Foot Stool Ottoman Footrest Vanity Stool with Storage Shelf, Velvet Multifunctional Modern Padded Shoe Changing Seat Step Stool Pouf for Makeup Room, Living Room, Bathroom, Metal Legs Black",https://m.media-amazon.com/images/I/41oTGNme97L._SS522_.jpg,"['https://m.media-amazon.com/images/I/41oTGNme97L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41N9ewzM1pL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51E5zvwFWOL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51tVHK661ZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51xp4cRzMuL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41p51rcKHeL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41oBEdlZczL.SS125_SS522_.jpg']",,,,3d3ed8f5-62bd-5fa4-b8e7-0f7db441630b,37.99,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Ottomans']",Home & Kitchen,13.0,16.0,18.0,2023-10-11,2024-02-02 18:56:11,"Soft Foot Stool Ottoman Footrest Vanity Stool With Storage Shelf, Velvet Multifunctional Modern Padded Shoe Changing Seat Step Stool Pouf For Makeup Room, Living Room, Bathroom, Metal Legs Black",Hqhqhe,Black,Iron,,"{'Product Dimensions': '13""D x 16""W x 18""H', 'Color': 'Black', 'Brand': 'HQHQHE', 'Fabric Type': 'Velvet', 'Base Material': 'Metal', 'Frame Material': 'Iron', 'Shape': 'Rectangular', 'Seat Height': '18 Inches', 'Item Weight': '6 pounds', 'ASIN': 'B0CKW44X29', 'Date First Available': 'October 11, 2023'}",Seating
B0CM1B86CJ,https://www.amazon.com/dp/B0CM1B86CJ,"GAOMON Black 4 Drawer Dresser for Bedroom, Wood Chest of Drawers with Metal Legs, Modern Storage Dresser Chest Cabinet Organizer, Large Dresser for Living Room, Hallway, Closet",https://m.media-amazon.com/images/I/41GkzVqoNyL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41GkzVqoNyL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31vVQH9Pf1L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41ouUia3OIL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51bImMFh-8L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/411lYHBUe7L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41U5WaobzKL._SS522_.jpg']",,VC4-dresser6,China,2ba43140-ce21-568b-9680-f8c09f438af8,,"['Home & Kitchen', 'Furniture', 'Accent Furniture', 'Storage Cabinets']",Home & Kitchen,15.7,23.6,30.7,2023-10-28,2024-02-02 18:56:11,"Gaomon Black 4 Drawer Dresser For Bedroom, Wood Chest Of Drawers With Metal Legs, Modern Storage Dresser Chest Cabinet Organizer, Large Dresser For Living Room, Hallway, Closet",Gaomon,Black,,,"{'Brand': 'GAOMON', 'Product Dimensions': '15.7""D x 23.6""W x 30.7""H', 'Color': 'Black', 'Mounting Type': 'Floor Mount', 'Room Type': 'Bedroom', 'Special Feature': 'Storage', 'Furniture Finish': 'Gold', 'Product Care Instructions': 'Wipe with Dry Cloth', 'Assembly Required': 'Yes', 'Model Name': 'VC4-dresser', 'Size': '4-Drawer', 'Number of Pieces': '1', 'Item Weight': '56.9 pounds', 'Country of Origin': 'China', 'Item model number': 'VC4-dresser6', 'ASIN': 'B0CM1B86CJ', 'Best Sellers Rank': '#3,093,812 in Home & Kitchen (See Top 100 in Home & Kitchen)  #5,074 in Storage Cabinets', 'Date First Available': 'October 28, 2023'}",Storage
B0B6HXHQSW,https://www.amazon.com/dp/B0B6HXHQSW,"Alise 24-Inch Bathroom Lavatory Towel Rack Towel Shelf with 2 Towel Bars Wall Mount Towel Holder,GYT7060-C SUS 304 Stainless Steel Polished Chrome",https://m.media-amazon.com/images/I/51FqMNM3yYL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51FqMNM3yYL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41SxUN-rNIL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/512OwXo2OnL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51cLE9AbUqL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/513xBrRQtoL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/61m8bPWPzML._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51XzfbyKnwL._SS522_.jpg']",Alise,GYT7060-C,China,bf5313ec-38d6-56ac-9845-afa3acd737ea,53.99,"['Tools & Home Improvement', 'Hardware', 'Bathroom Hardware', 'Towel Bars']",Tools & Home Improvement,24.0,9.0,5.2,2022-07-14,2024-02-02 18:56:12,"Alise 24-Inch Bathroom Lavatory Towel Rack Towel Shelf With 2 Towel Bars Wall Mount Towel Holder,Gyt7060-C Sus 304 Stainless Steel Polished Chrome",Alise,,,,"{'Product Dimensions': '24 x 9 x 5.2 inches', 'Item Weight': '3.14 pounds', 'Manufacturer': 'Alise', 'ASIN': 'B0B6HXHQSW', 'Country of Origin': 'China', 'Item model number': 'GYT7060-C', 'Customer Reviews': '4.9  4.9 out of 5 stars        21 ratings    4.9 out of 5 stars', 'Best Sellers Rank': '#398,510 in Tools & Home Improvement (See Top 100 in Tools & Home Improvement)  #1,389 in Bath Towel Bars', 'Date First Available': 'July 14, 2022'}",Storage
B09DLBNY6W,https://www.amazon.com/dp/B09DLBNY6W,"Seventable Nightstand with Charging Station and LED Lights, Modern Design End Side Table with 2 Drawers, Nightstand Open Compartment for Bedroom, Black",https://m.media-amazon.com/images/I/41Wn14U8LlL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41Wn14U8LlL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41A9c-b6McL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31SU6Lf4klL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51i6+pZJHjL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51r-rwft8ML._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51Qy9rRyW4L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/5134U+4g4ML._SS522_.jpg']",,,,06e3b025-a397-5081-8078-9c2140875a89,64.99,"['Home & Kitchen', 'Furniture', 'Bedroom Furniture', 'Nightstands']",Home & Kitchen,13.8,15.7,25.2,,2024-02-02 18:56:13,"Seventable Nightstand With Charging Station And Led Lights, Modern Design End Side Table With 2 Drawers, Nightstand Open Compartment For Bedroom, Black",Seventable,Black,Engineered Wood,Modern,"{'Brand': 'Seventable', 'Shape': 'Rectangular', 'Room Type': 'Living Room', 'Color': 'Black', 'Finish Type': 'black', 'Furniture Finish': 'Melamine', 'Target Gender': 'Unisex', 'Customer Reviews': '4.5  4.5 out of 5 stars        1,040 ratings    4.5 out of 5 stars', 'Best Sellers Rank': '#97,037 in Home & Kitchen (See Top 100 in Home & Kitchen)  #134 in Nightstands', 'Style': 'Modern', 'Table design': 'Nightstand', 'Pattern': 'Solid', 'Assembly Required': 'Yes', 'Assembly Instructions': 'Require Assembly', 'Product Dimensions': '13.8""D x 15.7""W x 25.2""H', 'Item Width': '15.7 inches', 'Size': 'Large', 'Item Weight': '11 Pounds', 'Maximum Weight Recommendation': '44 Pounds', 'Number of Items': '1', 'Number of Drawers': '2', 'Frame Material': 'Engineered Wood', 'Top Material Type': 'Engineered Wood', 'Is Stain Resistant': 'No', 'Special Feature': 'Charging Station, Easy Assembly, Storage, USB Port, Led Light, Sliding', 'Is Foldable': 'No', 'Mounting Type': 'Floor Mount', 'Base Type': 'Pedestal', 'Indoor/Outdoor Usage': 'Indoor'}",Tables
B08C7Y4RB3,https://www.amazon.com/dp/B08C7Y4RB3,"Furinno Coffee Table with Bins, Espresso/Brown & Simplistic End Table, Espresso/Black",https://m.media-amazon.com/images/I/31CY4VJNyxL._SS522_.jpg,"['https://m.media-amazon.com/images/I/31CY4VJNyxL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41bloaGXuZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31l9M1Tk0fL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/318o58J+fZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41c39x1l-lL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41sJoEiHi5L.SS125_SS522_.jpg']",,,,2c7902b4-ae0c-5ed9-9cbc-b6927d0b3347,63.82,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Tables', 'Coffee Tables']",Home & Kitchen,,,,,2024-02-02 18:56:14,"Furinno Coffee Table With Bins, Espresso/Brown & Simplistic End Table, Espresso/Black",Furinno,Espresso/Brown,"Beech,Particle Board",Modern,"{'Brand': 'Furinno', 'Shape': 'Rectangular', 'Color': 'Espresso/Brown', 'Finish Type': 'wooden grain', 'Furniture Finish': 'Black', 'Customer Reviews': '4.1  4.1 out of 5 stars        424 ratings    4.1 out of 5 stars', 'Best Sellers Rank': '#2,003,106 in Home & Kitchen (See Top 100 in Home & Kitchen)  #3,346 in Coffee Tables', 'Special Feature': 'Storage', 'Base Type': 'Legs', 'Item Width': '31.4 inches', 'Number of Items': '1', 'Frame Material': 'Wood', 'Top Material Type': 'Beech,Particle Board', 'Style': 'Modern', 'Table design': 'Coffee Table', 'Pattern': 'Table + End Table, Espresso/Black', 'Assembly required': 'Yes', 'Assembly Instructions': 'Require Assembly'}",Tables
B09Q1ZHQFR,https://www.amazon.com/dp/B09Q1ZHQFR,"Mod Made Mid Century Modern Chrome Wire Counter Stool for Bar or Kitchen, Set of 2, Black",https://m.media-amazon.com/images/I/41BxXleMgGL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41BxXleMgGL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41Q8iJxtlVL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31WuL2r996L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41haQ+wH8+L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/A1kasF-fMkL.SS125_SS522_.png ', ' https://m.media-amazon.com/images/G/01/HIT/ImageBlockDimension/dimensions_SS522_.png']",Mod Made,MM-8033LS-BKSet2,China,0ecaef9e-1dbd-5183-b8b2-94d290a435ac,206.61,"['Home & Kitchen', 'Furniture', 'Game & Recreation Room Furniture', 'Home Bar Furniture', 'Barstools']",Home & Kitchen,19.0,21.0,39.0,,2024-02-02 18:56:14,"Mod Made Mid Century Modern Chrome Wire Counter Stool For Bar Or Kitchen, Set Of 2, Black",Mod Made,Black Pad,,Straight,"{'Product Dimensions': '19""D x 21""W x 39""H', 'Color': 'Black Pad', 'Brand': 'Mod Made', 'Style': 'Modern', 'Furniture Finish': 'Chrome', 'Leg Style': 'Straight', 'Maximum Weight Recommendation': '200 Pounds', 'Product Care Instructions': 'Wipe with Damp Cloth', 'Assembly Required': 'Yes', 'Number of Pieces': '2', 'Item Weight': '15 pounds', 'Manufacturer': 'Mod Made', 'ASIN': 'B09Q1ZHQFR', 'Country of Origin': 'China', 'Item model number': 'MM-8033LS-BKSet2', 'Customer Reviews': '1.0  1.0 out of 5 stars        1 rating    1.0 out of 5 stars', 'Best Sellers Rank': '#3,954,375 in Home & Kitchen (See Top 100 in Home & Kitchen)  #8,198 in Barstools', 'Fabric Type': 'Poly Urethane', 'Finish types': 'Glossy', 'Warranty Description': '90 day after receipt of the merchandise.', 'Batteries required': 'No', 'Included Components': 'Seat, Seat Pad, Base'}",Seating
B0CFSPXPYF,https://www.amazon.com/dp/B0CFSPXPYF,"Bloomingville 15 Inches Mango Wood and Metal Organic Shaped Shelf, Matte Black Wall Mirror",https://m.media-amazon.com/images/I/21-b0yTRSNL._SS522_.jpg,"['https://m.media-amazon.com/images/I/21-b0yTRSNL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31Pkd9AFC8L._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31A6P9mbRsL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/31dVxHZm10L._SS522_.jpg']",,,,743afd60-46fa-58dc-a8f9-0bb0c780cb15,,"['Home & Kitchen', 'Home Décor Products', 'Mirrors', 'Wall-Mounted Mirrors']",Home & Kitchen,,,,,2024-02-02 18:56:15,"Bloomingville 15 Inches Mango Wood And Metal Organic Shaped Shelf, Matte Black Wall Mirror",Bloomingville,Black,Metal,Rustic,"{'Room Type': 'Office', 'Mounting Type': 'Tabletop Mount', 'Frame Type': 'Framed', 'Shape': 'Rectangular', 'Style': 'Rustic', 'Color': 'Black', 'Theme': 'Rustic', 'Best Sellers Rank': '#4,076,410 in Home & Kitchen (See Top 100 in Home & Kitchen)  #10,266 in Wall-Mounted Mirrors', 'Brand': 'Bloomingville', 'Number of pieces': '1', 'Number of Items': '1', 'Material': 'Metal', 'Product Dimensions': '24""L x 16""W', 'Assembly required': 'No'}",Storage
B0C3TYNRJC,https://www.amazon.com/dp/B0C3TYNRJC,"Gnyonat Accent Chair with Ottoman,Living Room Chairs,Reading Chairs for Bedroom Comfy,Soft Fabric Reading Chair (Blue)",https://m.media-amazon.com/images/I/41Gau9oSdRL._SS522_.jpg,"['https://m.media-amazon.com/images/I/41Gau9oSdRL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41fAV-Lr3wL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51JPttZmMZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41-nYGWBPHL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41kT6pC8qRL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/41MB46luzZL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51qcQEMgVfL._SS522_.jpg']",Gnyonat,BT009,China,55848e8c-e963-5855-9a45-d2ab1db4f990,219.0,"['Home & Kitchen', 'Furniture', 'Living Room Furniture', 'Chairs']",Home & Kitchen,18.89,26.38,38.58,2023-04-28,2024-02-02 18:56:16,"Gnyonat Accent Chair With Ottoman,Living Room Chairs,Reading Chairs For Bedroom Comfy,Soft Fabric Reading Chair (Blue)",Gnyonat,Blue,,,"{'Brand': 'Gnyonat', 'Color': 'Blue', 'Product Dimensions': '18.89""D x 26.38""W x 38.58""H', 'Special Feature': 'Adjustable Backrest', 'Product Care Instructions': 'Wipe Clean', 'Unit Count': '1.0 Count', 'Recommended Uses For Product': 'Office, Reading, Gaming', 'Pattern': 'Solid', 'Room Type': 'Office, Bedroom, Living Room', 'Included Components': 'Cushion', 'Shape': 'L-Shaped', 'Model Name': 'BT', 'Surface Recommendation': 'Hard Floor', 'Form Factor': 'Wood', 'Seat Depth': '18.89 inches', 'Item Weight': '30.5 pounds', 'Manufacturer': 'Gnyonat', 'ASIN': 'B0C3TYNRJC', 'Country of Origin': 'China', 'Item model number': 'BT009', 'Customer Reviews': '3.7  3.7 out of 5 stars        3 ratings    3.7 out of 5 stars', 'Best Sellers Rank': '#1,147,642 in Home & Kitchen (See Top 100 in Home & Kitchen)  #2,961 in Living Room Chairs', 'Date First Available': 'April 28, 2023'}",Seating
B0BZNKKCC3,https://www.amazon.com/dp/B0BZNKKCC3,"SLLFLY Water Bottle Organizer,Stackable Water Bottle Holder for Cabinet Kitchen,Wine Drink Rack for Kitchen Countertop Freezer Pantry Organization and Storage",https://m.media-amazon.com/images/I/51EAJVwOuLL._SS522_.jpg,"['https://m.media-amazon.com/images/I/51EAJVwOuLL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51IJxqitShL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51ZeNVN-ggL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51FsHJB7WwL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51NXLNc1mAL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51V15Y8WNgL._SS522_.jpg ', ' https://m.media-amazon.com/images/I/51E6pr4TG2L._SS522_.jpg']",,wb0-1,,6aaac02f-cfdb-5330-88e5-fd88a1857f51,13.99,"['Home & Kitchen', 'Kitchen & Dining', 'Storage & Organization', 'Racks & Holders', 'Wine Racks & Cabinets', 'Freestanding Wine Racks & Cabinets']",Home & Kitchen,8.0,11.8,13.7,2023-05-20,2024-02-02 18:56:16,"Sllfly Water Bottle Organizer,Stackable Water Bottle Holder For Cabinet Kitchen,Wine Drink Rack For Kitchen Countertop Freezer Pantry Organization And Storage",Sllfly,Clear,,Clear,"{'Brand': 'SLLFLY', 'Color': 'Clear', 'Size': '4 Pack', 'Product Dimensions': '8""D x 11.8""W x 13.7""H', 'Style': 'Clear', 'Product Care Instructions': 'Wipe with Dry Cloth', 'Item Weight': '1.5 pounds', 'ASIN': 'B0BZNKKCC3', 'Item model number': 'wb0-1', 'Customer Reviews': '5.0  5.0 out of 5 stars        8 ratings    5.0 out of 5 stars', 'Best Sellers Rank': '#207,433 in Kitchen & Dining (See Top 100 in Kitchen & Dining)  #393 in Freestanding Wine Racks & Cabinets', 'Date First Available': 'May 20, 2023'}",Storage
